Name,ST,url,MLST_Profile,Genotype,SNPs_called
ERR349532,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349533,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349534,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349535,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349536,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349537,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.4,82
ERR349539,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349541,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349543,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349546,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349547,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349548,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349549,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349550,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349551,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349552,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349553,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349556,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349557,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349558,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349559,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
ERR349560,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349563,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349564,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349565,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.2,82
ERR349569,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349570,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349573,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349575,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.2.1,82
ERR349576,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349578,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349580,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349581,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,81
ERR349583,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349584,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349588,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349590,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349591,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349592,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349593,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349595,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349597,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349599,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349600,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349601,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349602,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349603,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349604,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.1,82
ERR349606,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349613,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349616,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR349617,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352340,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1,82
ERR352341,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352342,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1,82
ERR352343,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2.1,82
ERR352344,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5.3,82
ERR352345,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352346,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3,82
ERR352347,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5.4,82
ERR352348,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.5,82
ERR352349,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.1,82
ERR352350,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352351,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352352,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352353,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.0.2,82
ERR352355,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.4,82
ERR352356,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352357,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352358,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352359,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352360,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352361,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
ERR352363,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.3.Bdq,82
ERR352364,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352365,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352366,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352367,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
ERR352368,2360,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.498.5,3,82
ERR352369,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352370,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352371,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.2.1,82
ERR352373,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352374,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352375,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352376,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.2.Bd2,82
ERR352377,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352379,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.3.Bdq,82
ERR352380,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352381,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352382,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352383,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352384,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.2.Bd1,82
ERR352386,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352387,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352388,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.5,82
ERR352389,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.2.2,82
ERR352390,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352392,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.5,82
ERR352393,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352394,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352395,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.2,81
ERR352396,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1,82
ERR352397,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5,82
ERR352398,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.2.1,82
ERR352399,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352400,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352401,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352402,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.2.1,82
ERR352403,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.2.3,82
ERR352404,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352405,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352406,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352407,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352408,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,80
ERR352409,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.1,82
ERR352410,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.1,82
ERR352411,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352412,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352413,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
ERR352414,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
ERR352415,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352416,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.2,82
ERR352417,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3,82
ERR352419,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.2.2,82
ERR352420,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5.4,82
ERR352421,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352422,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
ERR352424,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352425,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
ERR352426,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1,82
ERR352427,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352428,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2.1,82
ERR352429,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5.4,82
ERR352430,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5.4,82
ERR352431,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5.4,82
ERR352432,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5.4,82
ERR352433,2173,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.476.5,2.2.1,82
ERR352434,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352435,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3,82
ERR352437,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5.4,82
ERR352438,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.1,82
ERR352439,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352440,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2.1,82
ERR352441,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3,82
ERR352443,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
ERR352444,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352445,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352446,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
ERR352448,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352449,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
ERR352451,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
ERR352452,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
ERR352454,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.2.2,82
ERR352455,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352456,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352457,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.2.2,82
ERR352458,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352459,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2,82
ERR352460,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2,82
ERR352461,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2,82
ERR352462,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2,82
ERR352463,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352464,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352465,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3,82
ERR352466,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352467,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.5,82
ERR352468,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352469,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.2.1,82
ERR352470,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352471,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352472,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1,82
ERR352473,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.2,82
ERR352476,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.2,82
ERR352477,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352478,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352479,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5.4,82
ERR352480,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5.4,82
ERR352481,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5.4,82
ERR352482,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352483,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352484,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5.4,82
ERR352485,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5.4,82
ERR352486,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5.3,82
ERR352487,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352489,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.2,82
ERR352490,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.2,81
ERR352491,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352492,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352493,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352494,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.2.1,82
ERR352495,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.5,82
ERR352496,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.2,82
ERR352497,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.1,82
ERR352498,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352499,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.5,82
ERR352500,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.2,82
ERR352501,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,3.5.1,82
ERR352502,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.5,82
ERR352503,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1.7.2,82
ERR352504,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352505,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352506,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352507,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR352508,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.0.1,82
ERR352509,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352510,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2.2,82
ERR352729,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.5.1,82
ERR352735,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.5.1,82
ERR352740,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.5.1,82
ERR352744,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352746,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352748,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352750,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352754,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352756,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352758,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352760,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352762,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352764,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352766,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352768,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352770,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352772,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352774,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352778,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352780,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352782,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352783,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352785,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352787,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR352789,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
