experiment_accession,run_accession,accession,sample_accession,secondary_sample_accession,instrument_platform,instrument_model,library_name,library_layout,nominal_length,library_strategy,library_source,library_selection,read_count,base_count,center_name,fastq_bytes,cell_line,cell_type,collected_by,collection_date,country,description,environmental_sample,first_public,germline,identified_by,isolation_source,location,serotype,serovar,sex,submitted_sex,sub_species,tissue_type,tax_id,scientific_name,sample_alias,center_name_1,sampling_campaign,sampling_site,sampling_platform,protocol_label,project_name,host,host_tax_id,host_status,host_sex,submitted_host_sex,host_body_site,host_gravidity,investigation_type,experimental_factor,sample_collection,sequencing_method,sample_title,sample_material,taxonomic_identity_marker,completeness_score,contamination_score,binning_software,lat,lon,sample_capture_status,collection_date_submitted,submission_tool
ERX322302,ERR349466,SAMEA2157962,SAMEA2157962,ERS325275,ILLUMINA,Illumina HiSeq 2000,7835630,PAIRED,231.0,WGS,GENOMIC,RANDOM,2273856.0,227385600.0,Wellcome Sanger Institute,72651531;74941895,,,,1993-01-01,Viet Nam,Illumina HiSeq 2000 paired end sequencing,False,2013-10-07,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW683-sc-2013-07-15T10:34:16Z-1661693,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10425_1#40,,,,,,,,,1993,
SRX10121453,SRR13733876,SAMN17937401,SAMN17937401,SRS8276133,ILLUMINA,Illumina MiSeq,PNCS006128,PAIRED,,WGS,GENOMIC,RANDOM,402634.0,227449382.0,,69133638;83670704,,,PHAC,2018-01-01,Canada,Illumina MiSeq sequencing,False,2021-02-18,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNCS006128,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|pulsenet_canada on 2021-02-18; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,2018,
SRX4083694,SRR7165585,SAMN09209917,SAMN09209917,SRS3300695,ILLUMINA,Illumina HiSeq 2500,452458,PAIRED,,WGS,GENOMIC,RANDOM,1134263.0,227511300.0,,69493507;71865101,,,PHE,2017-11-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-05-17,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,452458.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 452458,,,,,,,,,2017-11,
ERX322283,ERR349447,SAMEA2143650,SAMEA2143650,ERS325198,ILLUMINA,Illumina HiSeq 2000,7835592,PAIRED,231.0,WGS,GENOMIC,RANDOM,2276176.0,227617600.0,Wellcome Sanger Institute,73140900;75369039,,,,1995-01-01,Viet Nam,Illumina HiSeq 2000 paired end sequencing,False,2013-10-07,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW606-sc-2013-07-15T10:33:10Z-1661616,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10425_1#21,,,,,,,,,1995,
ERX333582,ERR360811,SAMEA1970227,SAMEA1970227,ERS327370,ILLUMINA,Illumina HiSeq 2000,7961068,PAIRED,235.0,WGS,GENOMIC,RANDOM,2277140.0,227714000.0,Wellcome Sanger Institute,72094781;74345208,,,,2012-01-01,Malawi,Illumina HiSeq 2000 paired end sequencing,False,2013-10-28,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,BHA2HH-sc-2013-07-18T13:21:46Z-1668689,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10607_2#19,,,,,,,,,2012,
SRX7628065,SRR10962427,SAMN13919398,SAMN13919398,SRS6059689,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,1173112.0,227769010.0,,70768157;72661910,,,PHE,2020-01-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2020-02-03,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,876208.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 876208,,,,,,,,,2020-01,
ERX322266,ERR349430,SAMEA2159075,SAMEA2159075,ERS325097,ILLUMINA,Illumina HiSeq 2000,7835578,PAIRED,231.0,WGS,GENOMIC,RANDOM,2278194.0,227819400.0,Wellcome Sanger Institute,72319803;74540279,,,,1994-01-01,Viet Nam,Illumina HiSeq 2000 paired end sequencing,False,2013-10-07,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW532-sc-2013-07-15T10:31:41Z-1661514,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10425_1#4,,,,,,,,,1994,
ERX322395,ERR349559,SAMEA2158543,SAMEA2158543,ERS325288,ILLUMINA,Illumina HiSeq 2000,7834721,PAIRED,238.0,WGS,GENOMIC,RANDOM,2280958.0,228095800.0,Wellcome Sanger Institute,75674832;75928243,,,,1994-01-01,Viet Nam,Illumina HiSeq 2000 paired end sequencing,False,2013-10-07,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW696-sc-2013-07-15T10:34:27Z-1661706,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10426_1#37,,,,,,,,,1994,
SRX13895911,SRR17733136,SAMN25236586,SAMN25236586,SRS11759084,ILLUMINA,Illumina MiSeq,E9,PAIRED,,WGS,GENOMIC,PCR,769295.0,228173320.0,SUB10986225,83443730;89146821,,,CPHL-Iraq,2019-05-09,Iraq: Wasit,Illumina MiSeq sequencing; WGS of S.Typhi,False,2022-01-26,False,,blood,32.6 N 45.75 E,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,SAL_20201227_E9,SUB10986225,,,,,,Homo sapiens,9606.0,,female,female,,,,,,,F08_RHA,,,,,,32.6,45.75,,2019-05-09,
ERX5755341,ERR6118116,SAMEA9253033,SAMEA9253033,ERS6987679,ILLUMINA,NextSeq 500,unspecified,PAIRED,350.0,WGS,GENOMIC,RT-PCR,1100824.0,228296052.0,CHRISTIAN MEDICAL COLLEGE,71273883;85565372,,,,2019-01-01,India,NextSeq 500 paired end sequencing,False,2021-06-24,False,,,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,V15341,CHRISTIAN MEDICAL COLLEGE,,,,,,Homo sapiens,9606.0,healthy,,,,,,,,,Genomic surveillance of Salmonella Typhi,,,,,,,,,2019,
SRX3131478,SRR5974904,SAMN07557075,SAMN07557075,SRS2465068,ILLUMINA,Illumina HiSeq 2500,229066,PAIRED,,WGS,GENOMIC,RANDOM,1141483.0,228296600.0,,73402587;68320476,,,PHE,2016-03-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2017-11-09,False,,human,,Salmonella Typhi,Salmonella Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,229066.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 229066,,,,,,,,,Mar-2016,
ERX322335,ERR349499,SAMEA2148767,SAMEA2148767,ERS325397,ILLUMINA,Illumina HiSeq 2000,7835551,PAIRED,231.0,WGS,GENOMIC,RANDOM,2282992.0,228299200.0,Wellcome Sanger Institute,73376971;75473713,,,,1994-01-01,Viet Nam,Illumina HiSeq 2000 paired end sequencing,False,2013-10-07,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW805-sc-2013-07-15T10:36:01Z-1661815,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10425_1#73,,,,,,,,,1994,
SRX11213138,SRR14897799,SAMN18675286,SAMN18675286,SRS9267323,ILLUMINA,Illumina MiSeq,PNCS005904,PAIRED,,WGS,GENOMIC,RANDOM,403637.0,228303850.0,,74227403;90197844,,,PHAC,2018-01-01,Canada,Illumina MiSeq sequencing,False,2021-06-25,False,,stool,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNCS005904,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|pulsenet_canada on 2021-06-24; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,2018,
ERX4101293,ERR4133979,SAMEA6824624,SAMEA6824624,ERS4552253,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,451473.0,228890675.0,University of Oxford,86648247;104613261,,,,2010-01-01,Nepal,Illumina MiSeq paired end sequencing,False,2020-05-14,False,,blood,,,,,,,,220341,Salmonella enterica subsp. enterica serovar Typhi str. CT18,01TY397,University of Oxford,,,,,,human,9606.0,diseased,,,,,,,,,01TY397,,,,,,,,,2010,
ERX5755384,ERR6118159,SAMEA9253076,SAMEA9253076,ERS6987722,ILLUMINA,NextSeq 500,unspecified,PAIRED,350.0,WGS,GENOMIC,RT-PCR,1157354.0,228963684.0,CHRISTIAN MEDICAL COLLEGE,69636640;83734379,,,,2017-01-01,India,NextSeq 500 paired end sequencing,False,2021-06-24,False,,,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,Z10007,CHRISTIAN MEDICAL COLLEGE,,,,,,Homo sapiens,9606.0,healthy,,,,,,,,,Genomic surveillance of Salmonella Typhi,,,,,,,,,2017,
ERX333650,ERR360879,SAMEA2160728,SAMEA2160728,ERS327517,ILLUMINA,Illumina HiSeq 2000,7961124,PAIRED,235.0,WGS,GENOMIC,RANDOM,2291344.0,229134400.0,Wellcome Sanger Institute,73676006;75236652,,,,2012-01-01,Cambodia,Illumina HiSeq 2000 paired end sequencing,False,2013-10-28,False,,blood,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW959-sc-2013-07-18T13:24:16Z-1668850,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,disease: typhoid fever,,,,,,,,,10607_1#87,,,,,,,,,2012,
SRX4328500,SRR7458004,SAMN09522002,SAMN09522002,SRS3490603,ILLUMINA,Illumina HiSeq 2500,455108,PAIRED,,WGS,GENOMIC,RANDOM,1157012.0,229354454.0,,68685058;71712917,,,PHE,2018-04-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-07-02,False,,human,,Salmonella Typhi,Salmonella Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,534759.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 534759,,,,,,,,,Apr-2018,
SRX2880233,SRR5642042,SAMN07177522,SAMN07177522,SRS2248125,ILLUMINA,Illumina MiSeq,NexteraXT,PAIRED,,WGS,GENOMIC,RANDOM,478829.0,229486694.0,,91138957;98076699,,,,2017-04-01,USA,Illumina MiSeq sequencing,False,2017-06-03,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNUSAS013491,,,,,,,,,,,,,,,,,,This sample has been submitted by pda|mdhmolepi on 2017-11-08; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,Apr-2017,
SRX10359253,SRR13981756,SAMN18321849,SAMN18321849,SRS8476095,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,1149551.0,229554789.0,,71023395;73045371,,,PHE,2008-10-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2021-03-19,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1135192.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1135192,,,,,,,,,2008-10,
ERX322273,ERR349437,SAMEA2163445,SAMEA2163445,ERS325153,ILLUMINA,Illumina HiSeq 2000,7835567,PAIRED,231.0,WGS,GENOMIC,RANDOM,2295948.0,229594800.0,Wellcome Sanger Institute,73409740;75656573,,,,1995-01-01,Viet Nam,Illumina HiSeq 2000 paired end sequencing,False,2013-10-07,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW539-sc-2013-07-15T10:32:30Z-1661570,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10425_1#11,,,,,,,,,1995,
SRX4314592,SRR7444053,SAMN09504367,SAMN09504367,SRS3474114,ILLUMINA,Illumina HiSeq 2500,455108,PAIRED,,WGS,GENOMIC,RANDOM,1156804.0,229624593.0,,71392479;75024864,,,PHE,2018-03-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-06-29,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,510186.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 510186,,,,,,,,,Mar-2018,
SRX8783574,SRR12278717,SAMN15356720,SAMN15356720,SRS7052317,ILLUMINA,Illumina MiniSeq,321A_84,PAIRED,,WGS,GENOMIC,PCR,783037.0,229738499.0,SUB7736818,54319470;57741494,,,,1984-01-01,Rwanda: Kicukiro,Illumina MiniSeq sequencing; WGS of Salmonella Typhi: Blood sample,False,2021-04-01,False,,blood,2.0086 S 30.1358 E,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,321A_84,SUB7736818,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|jrutanga on 2021-04-01; Salmonella enterica subsp. enterica serovar Typhi,,,,,,-2.0086,30.1358,,1984,
SRX3326345,SRR6217703,SAMN07720141,SAMN07720141,SRS2630096,ILLUMINA,Illumina MiSeq,NexteraXT,PAIRED,,WGS,GENOMIC,RANDOM,488614.0,229871206.0,,76832965;87930201,,,CDC,2017-08-01,USA,Illumina MiSeq sequencing,False,2017-10-26,False,,stool,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNUSAS024547,,,,,,,,,,,,,,,,,,This sample has been submitted by pda|mary.cichon@state.co.us on 2017-10-27; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,Aug-2017,
ERX333258,ERR360487,SAMEA1930159,SAMEA1930159,ERS330818,ILLUMINA,Illumina HiSeq 2000,7995623,PAIRED,201.0,WGS,GENOMIC,RANDOM,2299010.0,229901000.0,Wellcome Sanger Institute,73646247;76877830,,,,1999-01-01,Morocco,Illumina HiSeq 2000 paired end sequencing,False,2013-10-28,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,FXVW018-sc-2013-07-29T13:46:45Z-1670983,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10592_2#39,,,,,,,,,1999,
SRX5307846,SRR8503969,SAMN10843498,SAMN10843498,SRS4305356,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,1148259.0,230367439.0,,64374498;67048621,,,PHE,2018-03-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2019-02-01,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,516873.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 516873,,,,,,,,,2018-03,
ERX333239,ERR360468,SAMEA1929434,SAMEA1929434,ERS329515,ILLUMINA,Illumina HiSeq 2000,7995585,PAIRED,201.0,WGS,GENOMIC,RANDOM,2305246.0,230524600.0,Wellcome Sanger Institute,73453516;77438536,,,,2003-01-01,Pakistan,Illumina HiSeq 2000 paired end sequencing,False,2013-10-28,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW1003-sc-2013-07-24T15:16:16Z-1670872,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10592_2#20,,,,,,,,,2003,
SRX4084155,SRR7166112,SAMN09210156,SAMN09210156,SRS3301020,ILLUMINA,Illumina HiSeq 2500,448199,PAIRED,,WGS,GENOMIC,RANDOM,1153450.0,230645008.0,,76716438;80184648,,,PHE,2017-11-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-05-17,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,448199.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 448199,,,,,,,,,2017-11,
SRX13895903,SRR17733144,SAMN25236594,SAMN25236594,SRS11759076,ILLUMINA,Illumina MiSeq,E17,PAIRED,,WGS,GENOMIC,PCR,776457.0,230741287.0,SUB10986225,84836136;89083023,,,CPHL-Iraq,2019-02-12,Iraq: Baghdad,Illumina MiSeq sequencing; WGS of S.Typhi,False,2022-01-26,False,,blood,33.31 N 44.36 E,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,SAL_20201227_E17,SUB10986225,,,,,,Homo sapiens,9606.0,,male,male,,,,,,,M14_YIS,,,,,,33.31,44.36,,2019-02-12,
SRX10580952,SRR14214441,SAMN18673213,SAMN18673213,SRS8685087,ILLUMINA,Illumina MiSeq,PNCS005682,PAIRED,,WGS,GENOMIC,RANDOM,414571.0,230747454.0,,85628083;98700189,,,PHAC,2018-01-01,Canada,Illumina MiSeq sequencing,False,2021-04-13,False,,stool,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNCS005682,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|pulsenet_canada on 2021-04-13; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,2018,
ERX322419,ERR349583,SAMEA2162433,SAMEA2162433,ERS325355,ILLUMINA,Illumina HiSeq 2000,7834736,PAIRED,238.0,WGS,GENOMIC,RANDOM,2308444.0,230844400.0,Wellcome Sanger Institute,77404304;77794490,,,,1994-01-01,Viet Nam,Illumina HiSeq 2000 paired end sequencing,False,2013-10-07,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW763-sc-2013-07-15T10:35:24Z-1661773,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10426_1#62,,,,,,,,,1994,
ERX5046776,ERR5243715,SAMEA7993329,SAMEA7993329,ERS5680600,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,100.0,WGS,GENOMIC,unspecified,1282280.0,230900957.0,UNIVERSITY OF CAMBRDGE,82941471;96630366,,,,2010-01-01,Colombia,Illumina MiSeq paired end sequencing,False,2021-04-04,False,,blood,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,COL_INS_S_Ty423_316_10,UNIVERSITY OF CAMBRDGE,,,,,,homo sapien,9606.0,diseased,,,,,,,,,Colombia,,,,,,,,,2010,
SRX983623,SRR1958222,SAMN03466115,SAMN03466115,SRS898272,ILLUMINA,Illumina HiSeq 2500,54019,PAIRED,,WGS,GENOMIC,RANDOM,1206163.0,230973474.0,PHE,64948381;67306748,,,PHE,2014-09-01,United Kingdom: South of England,Illumina HiSeq 2500 sequencing,False,2015-06-05,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,54019.biosample,PHE,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica subsp I enterica serovar Typhi 54019,,,,,,,,,2014-09,
ERX322426,ERR349590,SAMEA2146129,SAMEA2146129,ERS325378,ILLUMINA,Illumina HiSeq 2000,7834725,PAIRED,238.0,WGS,GENOMIC,RANDOM,2309748.0,230974800.0,Wellcome Sanger Institute,77805547;77812427,,,,1993-01-01,Viet Nam,Illumina HiSeq 2000 paired end sequencing,False,2013-10-07,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW786-sc-2013-07-15T10:35:44Z-1661796,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10426_1#69,,,,,,,,,1993,
ERX325562,ERR352874,SAMEA2147279,SAMEA2147279,ERS325375,ILLUMINA,Illumina HiSeq 2000,7863541,PAIRED,228.0,WGS,GENOMIC,RANDOM,2311940.0,231194000.0,Wellcome Sanger Institute,73508701;80081998,,,,1994-01-01,Viet Nam,Illumina HiSeq 2000 paired end sequencing,False,2013-10-14,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW783-sc-2013-07-15T10:35:41Z-1661793,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10540_1#86,,,,,,,,,1994,
ERX333587,ERR360816,SAMEA2158718,SAMEA2158718,ERS327375,ILLUMINA,Illumina HiSeq 2000,7961128,PAIRED,235.0,WGS,GENOMIC,RANDOM,2311980.0,231198000.0,Wellcome Sanger Institute,73035347;74928646,,,,2013-01-01,Malawi,Illumina HiSeq 2000 paired end sequencing,False,2013-10-28,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,BKQ4H1-sc-2013-07-18T13:21:52Z-1668694,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10607_2#24,,,,,,,,,2013,
ERX322267,ERR349431,SAMEA2161089,SAMEA2161089,ERS325107,ILLUMINA,Illumina HiSeq 2000,7835590,PAIRED,231.0,WGS,GENOMIC,RANDOM,2314366.0,231436600.0,Wellcome Sanger Institute,73675933;76133139,,,,2011-01-01,Nepal,Illumina HiSeq 2000 paired end sequencing,False,2013-10-07,False,,blood,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW557-sc-2013-07-15T10:31:50Z-1661524,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,disease: typhoid fever,,,,,,,,,10425_1#5,,,,,,,,,2011,
ERX4101305,ERR4133991,SAMEA6824636,SAMEA6824636,ERS4552265,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,466216.0,231447350.0,University of Oxford,88134739;104699721,,,,2010-01-01,Nepal,Illumina MiSeq paired end sequencing,False,2020-05-14,False,,blood,,,,,,,,220341,Salmonella enterica subsp. enterica serovar Typhi str. CT18,01TY447,University of Oxford,,,,,,human,9606.0,diseased,,,,,,,,,01TY447,,,,,,,,,2010,
SRX985954,SRR1963459,SAMN03469905,SAMN03469905,SRS900845,ILLUMINA,Illumina HiSeq 2500,80369,PAIRED,,WGS,GENOMIC,RANDOM,1168871.0,231455940.0,PHE,65146957;68105886,,,PHE,2015-01-01,United Kingdom: Midlands and East of England,Illumina HiSeq 2500 sequencing,False,2015-06-05,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,80369.biosample,PHE,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica subsp I enterica serovar Typhi 80369,,,,,,,,,2015-01,
ERX325564,ERR352876,SAMEA2150199,SAMEA2150199,ERS325381,ILLUMINA,Illumina HiSeq 2000,7863565,PAIRED,228.0,WGS,GENOMIC,RANDOM,2317764.0,231776400.0,Wellcome Sanger Institute,74284480;81276919,,,,1994-01-01,Viet Nam,Illumina HiSeq 2000 paired end sequencing,False,2013-10-14,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW789-sc-2013-07-15T10:35:47Z-1661799,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10540_1#88,,,,,,,,,1994,
ERX5755377,ERR6118152,SAMEA9253069,SAMEA9253069,ERS6987715,ILLUMINA,NextSeq 500,unspecified,PAIRED,350.0,WGS,GENOMIC,RT-PCR,1144180.0,232137344.0,CHRISTIAN MEDICAL COLLEGE,70768144;85970257,,,,2019-01-01,India,NextSeq 500 paired end sequencing,False,2021-06-24,False,,,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,V26326,CHRISTIAN MEDICAL COLLEGE,,,,,,Homo sapiens,9606.0,healthy,,,,,,,,,Genomic surveillance of Salmonella Typhi,,,,,,,,,2019,
SRX4287049,SRR7416092,SAMN09475627,SAMN09475627,SRS3450904,ILLUMINA,Illumina HiSeq 2500,455108,PAIRED,,WGS,GENOMIC,RANDOM,1158018.0,232265147.0,,71372342;75587247,,,PHE,2018-05-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-06-26,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,539019.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 539019,,,,,,,,,May-2018,
ERX5046771,ERR5243710,SAMEA7993324,SAMEA7993324,ERS5680595,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,100.0,WGS,GENOMIC,unspecified,1274996.0,232309019.0,UNIVERSITY OF CAMBRDGE,84010664;97472839,,,,2011-01-01,Colombia,Illumina MiSeq paired end sequencing,False,2021-04-04,False,,blood,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,COL_INS_S_Ty509_474_11,UNIVERSITY OF CAMBRDGE,,,,,,homo sapien,9606.0,diseased,,,,,,,,,Colombia,,,,,,,,,2011,
SRX1497811,SRR3048859,SAMN04363111,SAMN04363111,SRS1219599,ILLUMINA,Illumina HiSeq 2500,21852,PAIRED,,WGS,GENOMIC,RANDOM,1192813.0,232338956.0,,62075036;64179862,,,PHE,,United Kingdom: None,Illumina HiSeq 2500 sequencing,False,2015-12-25,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,21852.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica subsp I enterica serovar Salmonella Typhi 21852,,,,,,,,,,
SRX10120314,SRR13732681,SAMN17949796,SAMN17949796,SRS8274944,ILLUMINA,Illumina MiSeq,PNCS006201,PAIRED,,WGS,GENOMIC,RANDOM,459615.0,232398075.0,,76909890;93495691,,,PHAC,2018-01-01,Canada,Illumina MiSeq sequencing,False,2021-02-18,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNCS006201,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|pulsenet_canada on 2021-02-18; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,2018,
ERX333615,ERR360844,SAMEA2149711,SAMEA2149711,ERS327452,ILLUMINA,Illumina HiSeq 2000,7961084,PAIRED,235.0,WGS,GENOMIC,RANDOM,2325750.0,232575000.0,Wellcome Sanger Institute,75002752;76905327,,,,2010-01-01,Cambodia,Illumina HiSeq 2000 paired end sequencing,False,2013-10-28,False,,blood,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW890-sc-2013-07-18T13:23:14Z-1668785,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,disease: typhoid fever,,,,,,,,,10607_1#52,,,,,,,,,2010,
ERX333648,ERR360877,SAMEA2155664,SAMEA2155664,ERS327504,ILLUMINA,Illumina HiSeq 2000,7961100,PAIRED,235.0,WGS,GENOMIC,RANDOM,2325926.0,232592600.0,Wellcome Sanger Institute,75900513;78228188,,,,2012-01-01,Cambodia,Illumina HiSeq 2000 paired end sequencing,False,2013-10-28,False,,blood,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW946-sc-2013-07-18T13:24:04Z-1668837,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,disease: typhoid fever,,,,,,,,,10607_1#85,,,,,,,,,2012,
