experiment_accession,run_accession,accession,sample_accession,secondary_sample_accession,instrument_platform,instrument_model,library_name,library_layout,nominal_length,library_strategy,library_source,library_selection,read_count,base_count,center_name,fastq_bytes,cell_line,cell_type,collected_by,collection_date,country,description,environmental_sample,first_public,germline,identified_by,isolation_source,location,serotype,serovar,sex,submitted_sex,sub_species,tissue_type,tax_id,scientific_name,sample_alias,center_name_1,sampling_campaign,sampling_site,sampling_platform,protocol_label,project_name,host,host_tax_id,host_status,host_sex,submitted_host_sex,host_body_site,host_gravidity,investigation_type,experimental_factor,sample_collection,sequencing_method,sample_title,sample_material,taxonomic_identity_marker,completeness_score,contamination_score,binning_software,lat,lon,sample_capture_status,collection_date_submitted,submission_tool
SRX11369246,SRR15058949,SAMN19658478,SAMN19658478,SRS9415359,ILLUMINA,Illumina HiSeq 1000,99436,PAIRED,,WGS,GENOMIC,RANDOM,1238469.0,371358462.0,,105716893;110306002,,,University of Manitoba,2011-10-03,Canada: Alberta,Illumina HiSeq 1000 sequencing,False,2021-07-08,False,,blood,,,,,,,,550,Enterobacter cloacae,99436,,,,,,,Homo sapiens,9606.0,,male,male,,,,,,,This sample has been submitted by pda|umgoldea on 2021-07-08; Enterobacter cloacae,,,,,,,,,2011-10-03,
ERX440120,ERR474289,SAMEA2273330,SAMEA2273330,ERS380725,ILLUMINA,Illumina HiSeq 2000,9135364,PAIRED,250.0,WGS,GENOMIC,RANDOM,1857865.0,371573000.0,Wellcome Sanger Institute,157800575;159275959,,,,2006-01-01,United Kingdom,Illumina HiSeq 2000 paired end sequencing,False,2014-04-07,False,,blood,,,,,,,,158836,Enterobacter hormaechei,MDR0245-sc-1791882,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,invasive disease,,,,,,,,,11983_6#10,,,,,,,,,2006,
ERX440269,ERR474438,SAMEA2273292,SAMEA2273292,ERS380687,ILLUMINA,Illumina HiSeq 2000,9136365,PAIRED,250.0,WGS,GENOMIC,RANDOM,1858029.0,371605800.0,Wellcome Sanger Institute,156409385;158375923,,,,2005-01-01,United Kingdom,Illumina HiSeq 2000 paired end sequencing,False,2014-04-07,False,,blood,,,,,,,,158836,Enterobacter hormaechei,MDR0205-sc-1791844,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,invasive disease,,,,,,,,,11983_7#68,,,,,,,,,2005,
SRX13479608,SRR17302356,SAMN24019104,SAMN24019104,SRS11376070,ILLUMINA,Illumina HiSeq 2500,142948,PAIRED,,WGS,GENOMIC,RANDOM,1860702.0,372140400.0,SUB10783874,120252929;116306398,,,,2015-07-15,United Kingdom,Illumina HiSeq 2500 sequencing; Whole Genome Sequencing of pathogenic bacterial for AMR surveillance,False,2022-02-09,False,,,,,,,,,,550,Enterobacter cloacae,142948,SUB10783874,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|hassan.hartman@orcid on 2022-02-09; Enterobacter cloacae,,,,,,,,,2015-07-15,
ERX440286,ERR474455,SAMEA2273309,SAMEA2273309,ERS380704,ILLUMINA,Illumina HiSeq 2000,9136379,PAIRED,250.0,WGS,GENOMIC,RANDOM,1861267.0,372253400.0,Wellcome Sanger Institute,156442754;158040517,,,,2005-01-01,United Kingdom,Illumina HiSeq 2000 paired end sequencing,False,2014-04-07,False,,blood,,,,,,,,158836,Enterobacter hormaechei,MDR0221-sc-1791861,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,invasive disease,,,,,,,,,11983_7#85,,,,,,,,,2005,
ERX440284,ERR474453,SAMEA2273307,SAMEA2273307,ERS380702,ILLUMINA,Illumina HiSeq 2000,9136355,PAIRED,250.0,WGS,GENOMIC,RANDOM,1861644.0,372328800.0,Wellcome Sanger Institute,156517360;157650792,,,,2005-01-01,United Kingdom,Illumina HiSeq 2000 paired end sequencing,False,2014-04-07,False,,blood,,,,,,,,158836,Enterobacter hormaechei,MDR0219-sc-1791859,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,invasive disease,,,,,,,,,11983_7#83,,,,,,,,,2005,
SRX11357814,SRR15047232,SAMN20064845,SAMN20064845,SRS9404567,ILLUMINA,Illumina HiSeq 2500,N1038,PAIRED,,WGS,GENOMIC,RANDOM,1515579.0,372471987.0,SUB9957182,115553551;119100905,,,,2019-01-01,Switzerland,Illumina HiSeq 2500 sequencing; NDM-producing Enterobacterales,False,2021-07-08,False,,,,,,,,,,354276,Enterobacter cloacae complex,N1038,SUB9957182,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|jacquelinefindlay5@gmail.com on 2021-07-07; Enterobacter cloacae complex,,,,,,,,,2019,
ERX440256,ERR474425,SAMEA2273279,SAMEA2273279,ERS380674,ILLUMINA,Illumina HiSeq 2000,9136399,PAIRED,250.0,WGS,GENOMIC,RANDOM,1863341.0,372668200.0,Wellcome Sanger Institute,157178586;158918998,,,,2004-01-01,United Kingdom,Illumina HiSeq 2000 paired end sequencing,False,2014-04-07,False,,blood,,,,,,,,158836,Enterobacter hormaechei,MDR0179-sc-1791813,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,invasive disease,,,,,,,,,11983_7#55,,,,,,,,,2004,
SRX11199603,SRR14882475,SAMN19658597,SAMN19658597,SRS9254719,ILLUMINA,Illumina HiSeq 1000,128308,PAIRED,,WGS,GENOMIC,RANDOM,1243743.0,372682920.0,,104690547;107928580,,,University of Manitoba,2018-03-11,Canada: Ontario,Illumina HiSeq 1000 sequencing,False,2021-06-24,False,,respiratory,,,,,,,,550,Enterobacter cloacae,128308,,,,,,,Homo sapiens,9606.0,,male,male,,,,,,,This sample has been submitted by pda|umgoldea on 2021-06-24; Enterobacter cloacae,,,,,,,,,2018-03-11,
SRX11181744,SRR14864077,SAMN19776157,SAMN19776157,SRS9239262,ILLUMINA,Illumina MiSeq,2021LN-00030,PAIRED,,WGS,GENOMIC,RANDOM,767439.0,372843481.0,SUB9874033,119069318;142958731,,,,2021-03-02,USA,Illumina MiSeq sequencing; HAI Sequencing,False,2021-06-19,False,,urine,,,,,,,,354276,Enterobacter cloacae complex,2021LN-00030,SUB9874033,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|huynhtp on 2021-06-19; Enterobacter cloacae complex,,,,,,,,,2021-03-02,
SRX7078500,SRR10377041,SAMN13167084,SAMN13167084,SRS5594302,ILLUMINA,Illumina MiSeq,1800014,PAIRED,,WGS,GENOMIC,RANDOM,787910.0,372996811.0,SUB6435078,123962902;151938679,,,EIP,2015-01-01,USA,Illumina MiSeq sequencing; Sequencing of DHQP1800014,False,2019-11-02,False,,urine,,,,,,,,550,Enterobacter cloacae,DHQP1800014,SUB6435078,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|kqj9 on 2019-11-02; Enterobacter cloacae,,,,,,,,,2015,
SRX13480029,SRR17302599,SAMN24019159,SAMN24019159,SRS11376491,ILLUMINA,Illumina HiSeq 2500,207505,PAIRED,,WGS,GENOMIC,RANDOM,1865027.0,373005400.0,SUB10783874,122770453;124633015,,,,2015-12-29,United Kingdom,Illumina HiSeq 2500 sequencing; Whole Genome Sequencing of pathogenic bacterial for AMR surveillance,False,2022-02-09,False,,,,,,,,,,550,Enterobacter cloacae,207505,SUB10783874,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|hassan.hartman@orcid on 2022-02-09; Enterobacter cloacae,,,,,,,,,2015-12-29,
SRX13479791,SRR17302837,SAMN24018980,SAMN24018980,SRS11376253,ILLUMINA,Illumina HiSeq 2500,97832,PAIRED,,WGS,GENOMIC,RANDOM,1865195.0,373039000.0,SUB10783874,119409430;119975746,,,,2015-03-02,United Kingdom,Illumina HiSeq 2500 sequencing; Whole Genome Sequencing of pathogenic bacterial for AMR surveillance,False,2022-02-09,False,,,,,,,,,,550,Enterobacter cloacae,97832,SUB10783874,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|hassan.hartman@orcid on 2022-02-09; Enterobacter cloacae,,,,,,,,,2015-03-02,
SRX12667980,SRR16464333,SAMN22366645,SAMN22366645,SRS10619780,ILLUMINA,Illumina MiSeq,CRE-21-VL-LA-PA-Ryan-0103,PAIRED,,WGS,GENOMIC,RANDOM,669189.0,373098477.0,SUB10528997,116746311;145833547,,,University of Pennsylvania School of Veterinary Medicine Ryan Veterinary Hospital,2021-06-23,USA:PA,Illumina MiSeq sequencing; NexteraXT library:Veterinary Pathogens,False,2021-10-23,False,,Sponge (Environmental),,,,,,,,550,Enterobacter cloacae,CRE-21-VL-LA-PA-Ryan-0103,SUB10528997,,,,,Vet-LIRN,,,,,,,,,,,,This sample has been submitted by pda|lsu_laddl on 2021-10-19; Enterobacter cloacae,,,,,,,,,2021-06-23,
SRX14183918,SRR18031092,SAMN25988786,SAMN25988786,SRS12026283,ILLUMINA,Illumina HiSeq 4000,,PAIRED,,WGS,GENOMIC,unspecified,1244553.0,373150803.0,,68365529;72538841,,,ModMedMicOxford,2016-01-01,United Kingdom: Manchester,Illumina HiSeq 4000 sequencing,False,2022-02-23,False,,Patient or hospital wastewater site,,,,,,,,550,Enterobacter cloacae,MMMOSAM:c6f4ebdd-8573-4f06-ac7c-87daa7f38a19,,,,,,,wastewater,,,,,,,,,,,Sequencing of isolates from wastewater sites and patients in 2016-2017,,,,,,,,,2016,
ERX3426743,ERR3402978,SAMEA104567278,SAMEA104567278,ERS2178562,ILLUMINA,HiSeq X Ten,DN514251E:G5,PAIRED,450.0,WGS,GENOMIC,RANDOM,2472584.0,373360184.0,Wellcome Sanger Institute,104502819;113860938,,,,2018-01-01,United Kingdom,HiSeq X Ten paired end sequencing,False,2019-06-28,False,,faecal,,,,,,,,158836,Enterobacter hormaechei,06dbcff8-8749-11e7-a4ed-3c4a9275d6c8,Wellcome Sanger Institute,,,,,,human,9606.0,carriage,,,,,,,,,A00908_T1_4_3,,,,,,,,,2018,
ERX5462734,ERR5752115,SAMEA8581409,SAMEA8581409,ERS6266065,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,250.0,WGS,GENOMIC,size fractionation,1385752.0,373381805.0,CARDIFF UNIVERSITY,125213331;149400341,,,researchers and medical staff,2016-01-01,Pakistan,Illumina MiSeq paired end sequencing,True,2021-08-09,False,,,33.0 N 73.0 E,,,,,,,158836,Enterobacter hormaechei,IS484,CARDIFF UNIVERSITY,,,,,,human,9606.0,diseased,,,,,,,,,Determining the role and impact of insects and spiders in the dissemination of multi-drug resistant,,,,,,33.0,73.0,,2016,
SRX2558605,SRR5253031,SAMN06330239,SAMN06330239,SRS1975843,ILLUMINA,Illumina HiSeq 2500,NR3065,PAIRED,,WGS,GENOMIC,RANDOM,1493609.0,373402250.0,,146693218;150514940,,,Anne-Catrin Uhlemann,2013-01-01,USA:New York City,Illumina HiSeq 2500 sequencing; Genomic analysis of diversification and resistance of the predominant clinical Enterobacter cloacae clones in NYC,False,2017-06-01,False,,urine,40.72 N 73.94 W,,,,,,,550,Enterobacter cloacae,NR3065,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|wangzheng1984v@gmail.com on 2017-11-08; Enterobacter cloacae,,,,,,40.72,-73.94,,2013,
SRX14183971,SRR18031039,SAMN25989369,SAMN25989369,SRS12025483,ILLUMINA,Illumina HiSeq 4000,,PAIRED,,WGS,GENOMIC,unspecified,1236893.0,373407629.0,,88652473;90649996,,,ModMedMicOxford,2016-01-01,United Kingdom: Manchester,Illumina HiSeq 4000 sequencing,False,2022-02-23,False,,Patient or hospital wastewater site,,,,,,,,550,Enterobacter cloacae,MMMOSAM:6a6b9ca5-c1e4-4922-8f06-da2c21869891,,,,,,,wastewater,,,,,,,,,,,Sequencing of isolates from wastewater sites and patients in 2016-2017,,,,,,,,,2016,
SRX13479864,SRR17302764,SAMN24019241,SAMN24019241,SRS11376326,ILLUMINA,Illumina HiSeq 2500,203420,PAIRED,,WGS,GENOMIC,RANDOM,1867280.0,373456000.0,SUB10783874,118714142;122722276,,,,2015-11-28,United Kingdom,Illumina HiSeq 2500 sequencing; Whole Genome Sequencing of pathogenic bacterial for AMR surveillance,False,2022-02-09,False,,,,,,,,,,550,Enterobacter cloacae,203420,SUB10783874,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|hassan.hartman@orcid on 2022-02-09; Enterobacter cloacae,,,,,,,,,2015-11-28,
SRX14183610,SRR18030945,SAMN25989799,SAMN25989799,SRS12026429,ILLUMINA,Illumina HiSeq 4000,,PAIRED,,WGS,GENOMIC,unspecified,1246020.0,373487103.0,,67581847;69222506,,,ModMedMicOxford,2016-01-01,United Kingdom: Manchester,Illumina HiSeq 4000 sequencing,False,2022-02-23,False,,Patient or hospital wastewater site,,,,,,,,550,Enterobacter cloacae,MMMOSAM:2ad1dc4a-3b54-4e75-bc49-4ebfc6ece48b,,,,,,,wastewater,,,,,,,,,,,Sequencing of isolates from wastewater sites and patients in 2016-2017,,,,,,,,,2016,
SRX13479445,SRR17302519,SAMN24019591,SAMN24019591,SRS11375906,ILLUMINA,Illumina HiSeq 2500,278520,PAIRED,,WGS,GENOMIC,RANDOM,1902875.0,373511463.0,SUB10783874,122254921;125896081,,,,2016-05-30,United Kingdom,Illumina HiSeq 2500 sequencing; Whole Genome Sequencing of pathogenic bacterial for AMR surveillance,False,2022-02-09,False,,,,,,,,,,550,Enterobacter cloacae,278520,SUB10783874,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|hassan.hartman@orcid on 2022-02-09; Enterobacter cloacae,,,,,,,,,2016-05-30,
ERX440245,ERR474414,SAMEA2273268,SAMEA2273268,ERS380663,ILLUMINA,Illumina HiSeq 2000,9136362,PAIRED,250.0,WGS,GENOMIC,RANDOM,1867917.0,373583400.0,Wellcome Sanger Institute,157538234;159318964,,,,2004-01-01,United Kingdom,Illumina HiSeq 2000 paired end sequencing,False,2014-04-07,False,,blood,,,,,,,,158836,Enterobacter hormaechei,MDR0167-sc-1791802,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,invasive disease,,,,,,,,,11983_7#44,,,,,,,,,2004,
SRX9619803,SRR13181758,SAMN16980992,SAMN16980992,SRS7821980,ILLUMINA,Illumina MiSeq,2018HL-00790,PAIRED,,WGS,GENOMIC,RANDOM,836399.0,373613316.0,SUB8675805,118385387;122347262,,,,2018-01-01,USA,Illumina MiSeq sequencing; Illumina sequencing of 2018HL-00790,False,2020-12-03,False,,stool isolate,,,,,,,,550,Enterobacter cloacae,2018HL-00790,SUB8675805,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|whaasny on 2020-12-03; Enterobacter cloacae,,,,,,,,,2018,
SRX11311998,SRR14999719,SAMN19658403,SAMN19658403,SRS9341040,ILLUMINA,Illumina HiSeq 1000,81148,PAIRED,,WGS,GENOMIC,RANDOM,1243169.0,373615390.0,,105546539;109452645,,,University of Manitoba,2008-01-13,Canada: Ontario,Illumina HiSeq 1000 sequencing,False,2021-07-04,False,,urine,,,,,,,,550,Enterobacter cloacae,81148,,,,,,,Homo sapiens,9606.0,,male,male,,,,,,,This sample has been submitted by pda|umgoldea on 2021-07-03; Enterobacter cloacae,,,,,,,,,2008-01-13,
SRX7078528,SRR10377013,SAMN13166903,SAMN13166903,SRS5594330,ILLUMINA,Illumina MiSeq,1606239,PAIRED,,WGS,GENOMIC,RANDOM,804493.0,373637994.0,SUB6435078,141759197;157270684,,,EIP,2016-01-01,USA,Illumina MiSeq sequencing; Sequencing of DHQP1606239,False,2019-11-02,False,,urine,,,,,,,,550,Enterobacter cloacae,DHQP1606239,SUB6435078,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|kqj9 on 2019-11-02; Enterobacter cloacae,,,,,,,,,2016,
SRX14183798,SRR18031212,SAMN25989036,SAMN25989036,SRS12026221,ILLUMINA,Illumina HiSeq 4000,,PAIRED,,WGS,GENOMIC,unspecified,1247217.0,373843052.0,,75652229;78233688,,,ModMedMicOxford,2016-01-01,United Kingdom: Manchester,Illumina HiSeq 4000 sequencing,False,2022-02-23,False,,Patient or hospital wastewater site,,,,,,,,550,Enterobacter cloacae,MMMOSAM:a0af85b5-9a05-4115-8804-5301f32d5047,,,,,,,wastewater,,,,,,,,,,,Sequencing of isolates from wastewater sites and patients in 2016-2017,,,,,,,,,2016,
SRX1455098,SRR2965625,SAMN03733853,SAMN03733853,SRS1182689,ILLUMINA,Illumina HiSeq 2000,C00022308,PAIRED,,WGS,GENOMIC,RANDOM,1237901.0,373846102.0,,114828588;122242370,,,Clinical Microbiology University of Virginia Health System,2012-12-01,USA:Virginia,Illumina HiSeq 2000 sequencing; Whole genome sequencing of KPC-producing Enterobacteriaceae,False,2015-12-07,False,,Perirectal,38.14 N 78.45 W,,,,,,,550,Enterobacter cloacae,Enterobacter cloacae KPC-producing clinical isolate CAV1757,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|annasheppard on 2015-12-01; Enterobacter cloacae,,,,,,38.14,-78.45,,2012-12,
ERX440139,ERR474308,SAMEA2273350,SAMEA2273350,ERS380745,ILLUMINA,Illumina HiSeq 2000,9135402,PAIRED,250.0,WGS,GENOMIC,RANDOM,1869477.0,373895400.0,Wellcome Sanger Institute,158965491;160363511,,,,2006-01-01,United Kingdom,Illumina HiSeq 2000 paired end sequencing,False,2014-04-07,False,,blood,,,,,,,,158836,Enterobacter hormaechei,MDR0267-sc-1791903,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,invasive disease,,,,,,,,,11983_6#29,,,,,,,,,2006,
ERX452001,ERR486169,SAMEA2273201,SAMEA2273201,ERS380596,ILLUMINA,Illumina HiSeq 2000,9158244,PAIRED,250.0,WGS,GENOMIC,RANDOM,1870382.0,374076400.0,Wellcome Sanger Institute,162921766;162526153,,,,2003-01-01,United Kingdom,Illumina HiSeq 2000 paired end sequencing,False,2014-04-22,False,,blood,,,,,,,,158836,Enterobacter hormaechei,MDR0101-sc-1791734,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,invasive disease,,,,,,,,,12045_4#72,,,,,,,,,2003,
SRX10458205,SRR14083890,SAMN18511080,SAMN18511080,SRS8589156,ILLUMINA,Illumina MiSeq,2020EL-00108,PAIRED,,WGS,GENOMIC,RANDOM,777764.0,374178540.0,SUB9370720,118451922;134221320,,,,2020-01-01,USA,Illumina MiSeq sequencing; Illumina sequencing of 2020EL-00108,False,2021-03-29,False,,Peritoneum,,,,,,,,299767,Enterobacter ludwigii,2020EL-00108,SUB9370720,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|eliotstanton on 2021-03-28; Enterobacter ludwigii,,,,,,,,,2020,
SRX12365621,SRR16079366,SAMN21590478,SAMN21590478,SRS10336894,ILLUMINA,Illumina MiSeq,E472,PAIRED,,WGS,GENOMIC,size fractionation,680167.0,374356247.0,SUB10422340,140061196;160756765,,,,,Singapore,Illumina MiSeq sequencing; Extensive diversification and dissemination of blaNDM carbapenemase plasmids in Enterobacterales in Singapore 2010-2015,False,2022-03-18,False,,,,,,,,,,550,Enterobacter cloacae,E472,SUB10422340,,,,,,,,,,,,,,,,,This sample has been submitted by pda|cpteamwgs@gmail.com on 2022-03-18; Enterobacter cloacae,,,,,,,,,not collected,
SRX1184416,SRR2244270,SAMN04011452,SAMN04011452,SRS1056268,ILLUMINA,Illumina MiSeq,S24,PAIRED,,WGS,GENOMIC,RANDOM,621859.0,374359118.0,,136810608;151483835,,,Lancet Laboratories,2013-01-30,South Africa: Durban,Illumina MiSeq sequencing; DNA-SEQ OF E.CLOACAE: ADULT FEMALE URINE: Sample ENTEROBACTER CLOACAE,False,2015-09-16,False,,urine,29.83432 S 30.99865 E,,,,,,,61645,Enterobacter asburiae,S24,,,,,,,Homo sapiens,9606.0,,female,female,,,,,,,49,,,,,,-29.83432,30.99865,,30-Jan-2013,
ERX6043231,ERR6415317,SAMEA9459705,SAMEA9459705,ERS7182718,ILLUMINA,Illumina MiSeq,WGS,PAIRED,250.0,WGS,GENOMIC,RANDOM,2081134.0,374375873.0,Maastricht university Medical Centre,145654756;159600574,,,,2019-05-01,Netherlands,Illumina MiSeq paired end sequencing,False,2021-09-05,False,,hospital,,,,,,,,550,Enterobacter cloacae,11,Maastricht university Medical Centre,,,,,,Homo sapiens,9606.0,not provided,,,,,,,,,resistance gene island strains,,,,,,,,,2019-05-01,
SRX2558692,SRR5253118,SAMN06330152,SAMN06330152,SRS1975930,ILLUMINA,Illumina HiSeq 2500,35208A,PAIRED,,WGS,GENOMIC,RANDOM,1497853.0,374463250.0,,160269309;158020466,,,Anne-Catrin Uhlemann,2015-01-01,USA:New York City,Illumina HiSeq 2500 sequencing; Genomic analysis of diversification and resistance of the predominant clinical Enterobacter cloacae clones in NYC,False,2017-06-01,False,,Rectal carriage,40.72 N 73.94 W,,,,,,,61645,Enterobacter asburiae,35208A,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|wangzheng1984v@gmail.com on 2017-11-08; Enterobacter asburiae,,,,,,40.72,-73.94,,2015,
SRX3842996,SRR6892758,SAMN08783815,SAMN08783815,SRS3088735,ILLUMINA,Illumina HiSeq 2500,35208A,PAIRED,,WGS,GENOMIC,RANDOM,1497853.0,374463250.0,SUB3824643,160269766;158020569,,,Columbia University Division of Infectious Diseases,2015-01-22,"USA: New York City, NY",Illumina HiSeq 2500 sequencing; Enterobacter asburiae,False,2018-03-25,False,,stool,40.84067 N 73.942 W,,,,,,,61645,Enterobacter asburiae,35208A,SUB3824643,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|nmacesic on 2018-03-25; Enterobacter asburiae,,,,,,40.84067,-73.942,,22-Jan-2015,
SRX11248949,SRR14936067,SAMN19855551,SAMN19855551,SRS9294646,ILLUMINA,NextSeq 500,NewBuildingStools-51-ST1-Org1,PAIRED,,WGS,GENOMIC,RANDOM,1358985.0,374607772.0,SUB9886532,106622855;108852682,,,,2018-12-17,USA,NextSeq 500 sequencing; Antibiotic resistant organisms isolated from hospital microbiome,False,2022-02-03,False,,ST1_Stool_Organism_1,,,,,,,,550,Enterobacter cloacae,NewBuildingStools-51-ST1-Org1,SUB9886532,,,,,,,,,,,,,,,,,This sample has been submitted by pda|kvsukhum on 2022-02-03; Enterobacter cloacae,,,,,,,,,2018-12-17,
ERX5626775,ERR5987097,SAMEA8800849,SAMEA8800849,ERS6485190,ILLUMINA,HiSeq X Ten,unspecified,PAIRED,150.0,WGS,GENOMIC,RANDOM,3711462.0,374857662.0,oxford university clinical reseach unit,121998129;132974031,,,,2016-01-01,Nepal,HiSeq X Ten paired end sequencing,False,2021-06-20,False,,blood,,,,,,,,1296536,Enterobacter hormaechei subsp. xiangfangensis,98Q0114,oxford university clinical reseach unit,,,,,,human,9606.0,diseased,,,,,,,,,98Q0114,,,,,,,,,2016,
ERX1686596,ERR1616207,SAMEA4427174,SAMEA4427174,ERS1338623,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,75.0,WGS,GENOMIC,unspecified,782455.0,374907181.0,Amphia Hospital,129301350;145547654,,,,,Netherlands,Illumina MiSeq paired end sequencing; EXP-32-1-2016-09-08_12-16-20,False,2016-10-13,False,,,,,,,,,,1902747,Enterobacter cloacae complex sp. SCP21-48,SCP21-48,Amphia Hospital,,,,,,Homo sapiens,9606.0,,,,,,,,,,SCP21-48,,,,,,,,,not available,
ERX1686537,ERR1616148,SAMEA4427114,SAMEA4427114,ERS1338563,ILLUMINA,Illumina HiSeq 2500,unspecified,PAIRED,375.0,WGS,GENOMIC,unspecified,1855997.0,374911394.0,Amphia Hospital,139356099;157608606,,,,,Netherlands,Illumina HiSeq 2500 paired end sequencing; EXP-39-1-2016-09-08_11-31-28,False,2016-10-13,False,,,,,,,,,,1902688,Enterobacter cloacae complex sp. SCP05-80,SCP05-80,Amphia Hospital,,,,,,Homo sapiens,9606.0,,,,,,,,,,SCP05-80,,,,,,,,,not available,
SRX8039959,SRR11462487,SAMN14516738,SAMN14516738,SRS6411873,ILLUMINA,NextSeq 550,L_RPF-18-0104-1,PAIRED,,WGS,GENOMIC,RANDOM,1372994.0,374961907.0,SUB7212069,110699304;113945614,,,DZIF_study_center: RPF-18-0104-1,2018-01-01,Germany: Freiburg,NextSeq 550 sequencing; WGS of RPF-18-0104-1,False,2020-04-14,False,,rectal swab,47.99 N 7.84 E,,,,,,,2723532,Enterobacter sp. RPF-18-0104-1,Sample_RPF-18-0104-1,SUB7212069,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|swapnil.doijad on 2020-04-14; Enterobacter sp. RPF-18-0104-1,,,,,,47.99,7.84,,2018,
ERX284813,ERR311532,SAMEA2053985,SAMEA2053985,ERS217839,ILLUMINA,Illumina HiSeq 2000,6934063,PAIRED,208.0,WGS,GENOMIC,RANDOM,1874854.0,374970800.0,Wellcome Sanger Institute,172586342;179044134,,,,1800-01-01,UK,Illumina HiSeq 2000 paired end sequencing,False,2013-07-08,False,,not available,,not available,not available,,,,,158836,Enterobacter hormaechei,AECRH106614-sc-2013-02-28T11:29:56Z-1530086,Wellcome Sanger Institute,,,,,,human,9606.0,not available,,,,,,,,,9716_2#65,,,,,,,,,1800/2014,
SRX13481671,SRR17304267,SAMN24020939,SAMN24020939,SRS11377914,ILLUMINA,Illumina HiSeq 2500,130459,PAIRED,,WGS,GENOMIC,RANDOM,1875120.0,375024000.0,SUB10689301,126400762;127737124,,,,2015-06-14,United Kingdom,Illumina HiSeq 2500 sequencing; Whole Genome Sequencing of pathogenic bacterial for AMR surveillance,False,2022-02-09,False,,,,,,,,,,550,Enterobacter cloacae,130459,SUB10689301,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|hassan.hartman@orcid on 2022-02-09; Enterobacter cloacae,,,,,,,,,2015-06-14,
ERX3427117,ERR3403352,SAMEA4623362,SAMEA4623362,ERS2444038,ILLUMINA,HiSeq X Ten,DN520514U:F6,PAIRED,450.0,WGS,GENOMIC,RANDOM,2483604.0,375024204.0,Wellcome Sanger Institute,103728072;113440596,,,,2018-01-01,United Kingdom,HiSeq X Ten paired end sequencing,False,2019-06-28,False,,faecal,,,,,,,,158836,Enterobacter hormaechei,8ecc9cbc-26b8-11e8-9200-3c4a9275d6c8,Wellcome Sanger Institute,,,,,,human,9606.0,carriage,,,,,,,,,A01676_7_3,,,,,,,,,2018,
DRX274626,DRR285169,SAMD00282210,SAMD00282210,DRS178811,ILLUMINA,Illumina MiSeq,,PAIRED,300.0,WGS,GENOMIC,RANDOM PCR,685188.0,375046225.0,RAKUNO,119868322;144690151,,,,2015-01-01,Japan:Chiba,Illumina MiSeq paired end sequencing; Illumina MiSeq paired end sequencing of SAMD00282210,False,2021-04-07,False,,,,,,,,,,550,Enterobacter cloacae,SAMD00282210,RAKUNO,,,,,Whole genome sequence of antibiotic resistance Enterobacter spp. derived from dogs,Canis lupus familiaris,9615.0,,,,,,,,,,Enterobacter_37,,,,,,,,,2015,
