,Name,ST,MLST_Profile,lineage
5872,ERR8025713,215,17.15.20.19.20.18.22.19,2.2
5873,SRR9971145,215,17.15.20.19.20.18.22.19,2.2.7
5874,SRR9971100,279,140.15.20.19.20.18.22.19,4.3.3
5875,ERR8025693,215,17.15.20.19.20.18.22.19,2.2.1
5876,ERR8025606,215,17.15.20.19.20.18.22.19,2.2.1
5877,SRR10315676,215,17.15.20.19.20.18.22.19,3.1.1
5878,SRR10315490,215,17.15.20.19.20.18.22.19,3.1.1
5879,SRR4037728,215,17.15.20.19.20.18.22.19,4.4.1.1
5880,SRR9971376,276,17.15.20.19.144.18.22.19,4.4.1.1
5881,ERR171144,215,17.15.20.19.20.18.22.19,2.2.7
5882,SRR10868995,215,17.15.20.19.20.18.22.19,4.3.2.1
5883,SRR4035521,215,17.15.20.19.20.18.22.19,4.4.1.1
5884,ERR8025480,215,17.15.20.19.20.18.22.19,2.2.1
5885,SRR4037568,215,17.15.20.19.20.18.22.19,4.3.2.1
5886,ERR8025647,324,17.15.20.19.144.18.22.176,4.1.1.3
5887,ERR8025584,581a00c19ec04692fb02d13881d11e9f50db0711,17.15.20.19.b6960f59bfc39e3d8f0bee2caab13347c63307ab.18.22.19,2.2.1
5888,ERR8025695,215,17.15.20.19.20.18.22.19,2.2.1
5889,SRR9971130,284,17.15.20.19.145.18.22.19,4.4.1.1
5890,SRR4037921,215,17.15.20.19.20.18.22.19,4.3.2.1
5891,ERR8025588,215,17.15.20.19.20.18.22.19,2.2.1
5892,ERR8025669,215,17.15.20.19.20.18.22.19,2.2.1
5893,SRR9971322,215,17.15.20.19.20.18.22.19,2.2.7
5894,ERR4896324,276,17.15.20.19.144.18.22.19,2.2
5895,SRR10315620,215,17.15.20.19.20.18.22.19,3.1.1
5896,SRR9971050,277,17.15.20.19.20.18.22.176,4.1.1.3
5897,SRR4037882,215,17.15.20.19.20.18.22.19,4.3.2.1
5898,ERR8025633,215,17.15.20.19.20.18.22.19,2.2
5899,ERR8025506,215,17.15.20.19.20.18.22.19,2.2.1
5900,SRR4033192,215,17.15.20.19.20.18.22.19,2.2.7
5901,ERR4011942,324,17.15.20.19.144.18.22.176,4.1.1.3
5902,ERR8025662,324,17.15.20.19.144.18.22.176,4.1.1.3
5903,ERR8025422,215,17.15.20.19.20.18.22.19,2.2
5904,ERR8025555,215,17.15.20.19.20.18.22.19,2.2
5905,SRR4033537,215,17.15.20.19.20.18.22.19,4.3.2.1
5906,ERR8025463,215,17.15.20.19.20.18.22.19,2.2.1
5907,SRR10869289,215,17.15.20.19.20.18.22.19,2.2
5908,SRR9971388,276,17.15.20.19.144.18.22.19,4.3.4.2
5909,ERR8025637,5ed7a6d5ee3999112688843dd88becbef544a779,17.15.20.19.5efb8ffd78add8b3b33e293778c29b4ad7608659.18.22.19,2.2.1
5910,SRR9971251,284,17.15.20.19.145.18.22.19,4.4.1.1
5911,ERR8025500,215,17.15.20.19.20.18.22.19,2.2.1
5912,SRR10315529,215,17.15.20.19.20.18.22.19,4.1.2.1
5913,ERR4010967,215,17.15.20.19.20.18.22.19,2.2.3
5914,ERR1452611,215,17.15.20.19.20.18.22.19,2.2.3
5915,ERR8025679,215,17.15.20.19.20.18.22.19,2.2.1
5916,ERR4011940,324,17.15.20.19.144.18.22.176,4.1.1.3
5917,SRR4034367,215,17.15.20.19.20.18.22.19,4.1.2
5918,SRR9971366,284,17.15.20.19.145.18.22.19,4.4.1.1
5919,SRR9971218,215,17.15.20.19.20.18.22.19,2.2.7
5920,SRR4034701,286,17.15.20.19.20.169.22.19,2.2
5921,ERR8025501,215,17.15.20.19.20.18.22.19,2.2.1
5922,ERR8025464,215,17.15.20.19.20.18.22.19,2.2
5923,ERR8025748,215,17.15.20.19.20.18.22.19,2.2
5924,SRR10315518,215,17.15.20.19.20.18.22.19,4.3.2.1
5925,ERR3340719,277,17.15.20.19.20.18.22.176,4.1.1.3
5926,SRR10315535,277,17.15.20.19.20.18.22.176,4.1.1.3
5927,SRR9971204,215,17.15.20.19.20.18.22.19,4.3.2.1
5928,SRR9971271,215,17.15.20.19.20.18.22.19,2.2.7
5929,SRR9971340,276,17.15.20.19.144.18.22.19,4.4.1.1
5930,ERR8025763,215,17.15.20.19.20.18.22.19,2.2.1
5931,SRR9971389,215,17.15.20.19.20.18.22.19,4.1.2.1
5932,ERR8025444,215,17.15.20.19.20.18.22.19,2.2
5933,SRR9971177,284,17.15.20.19.145.18.22.19,4.4.1.1
5934,ERR8025727,215,17.15.20.19.20.18.22.19,2.2.1
5935,ERR8025620,215,17.15.20.19.20.18.22.19,2.2.1
5936,ERR8025538,215,17.15.20.19.20.18.22.19,2.2.1
5937,SRR4033340,215,17.15.20.19.20.18.22.19,2.2.7
5938,SRR9971382,215,17.15.20.19.20.18.22.19,4.4.1.1
5939,SRR10315478,215,17.15.20.19.20.18.22.19,2.2.7
5940,SRR10315457,215,17.15.20.19.20.18.22.19,4.10
5941,SRR9971182,301,140.15.20.19.144.18.22.19,4.3.3
5942,ERR8025659,215,17.15.20.19.20.18.22.19,2.2.1
5943,SRR10315536,215,17.15.20.19.20.18.22.19,4.10
5944,ERR8025572,215,17.15.20.19.20.18.22.19,2.2
5945,ERR8025599,215,17.15.20.19.20.18.22.19,2.2.1
5946,ERR8025493,215,17.15.20.19.20.18.22.19,2.2.1
5947,SRR10315487,215,17.15.20.19.20.18.22.19,4.1.1.1
5948,ERR8025536,215,17.15.20.19.20.18.22.19,2.2
5949,ERR8025511,276,17.15.20.19.144.18.22.19,2.2
5950,ERR8025583,215,17.15.20.19.20.18.22.19,2.2
5951,ERR8025711,324,17.15.20.19.144.18.22.176,4.1.1.3
5952,SRR9971379,215,17.15.20.19.20.18.22.19,4.10
5953,SRR9971205,215,17.15.20.19.20.18.22.19,2.2.1
5954,SRR9971079,215,17.15.20.19.20.18.22.19,2.2
5955,ERR8025592,324,17.15.20.19.144.18.22.176,4.1.1.3
5956,ERR5758314,215,17.15.20.19.20.18.22.19,2.2.1
5957,ERR8025559,215,17.15.20.19.20.18.22.19,2.2.1
5958,SRR10315519,215,17.15.20.19.20.18.22.19,4.10
5959,ERR3340729,215,17.15.20.19.20.18.22.19,4.3.2.1
5960,ERR8025685,276,17.15.20.19.144.18.22.19,2.2
5961,ERR966619,215,17.15.20.19.20.18.22.19,4.4.1.1
5962,SRR4033153,215,17.15.20.19.20.18.22.19,2.2.7
5963,SRR10315649,276,17.15.20.19.144.18.22.19,4.3.4.2
5964,ERR8025553,215,17.15.20.19.20.18.22.19,2.2.1
5965,SRR9971188,284,17.15.20.19.145.18.22.19,4.4.1.1
5966,SRR9971367,215,17.15.20.19.20.18.22.19,4.1.2.1
5967,SRR9971053,301,140.15.20.19.144.18.22.19,4.3.3
5968,ERR8025698,324,17.15.20.19.144.18.22.176,4.1.1.3
5969,ERR8025564,215,17.15.20.19.20.18.22.19,2.2
5970,ERR1750914,277,17.15.20.19.20.18.22.176,4.1.1.3
5971,ERR8025528,215,17.15.20.19.20.18.22.19,2.2.1
5972,SRR10869020,215,17.15.20.19.20.18.22.19,4.4.1.1
5973,ERR8025661,215,17.15.20.19.20.18.22.19,2.2.1
5974,ERR8025671,215,17.15.20.19.20.18.22.19,2.2.1
5975,ERR8025459,215,17.15.20.19.20.18.22.19,2.2.1
5976,ERR8025725,276,17.15.20.19.144.18.22.19,2.2
5977,ERR8025537,215,17.15.20.19.20.18.22.19,2.2.1
5978,SRR9971282,276,17.15.20.19.144.18.22.19,4.4.1.1
5979,ERR8025438,215,17.15.20.19.20.18.22.19,2.2.1
5980,SRR10315522,215,17.15.20.19.20.18.22.19,2.2.7
5981,ERR8025603,215,17.15.20.19.20.18.22.19,2.2.1
5982,SRR11342637,279,140.15.20.19.20.18.22.19,4.3.3
5983,SRR9971047,279,140.15.20.19.20.18.22.19,4.3.3
5984,ERR8025571,215,17.15.20.19.20.18.22.19,2.2.1
5985,SRR9971285,279,140.15.20.19.20.18.22.19,4.3.3
5986,SRR10869171,215,17.15.20.19.20.18.22.19,2.2
5987,ERR1452610,215,17.15.20.19.20.18.22.19,2.2.3
5988,SRR9971044,79bc4a59519404176b221cb261350d9f911df533,17.15.20.19.144.18.184.19,4.4.1.1
5989,ERR8025589,215,17.15.20.19.20.18.22.19,2.2.1
5990,ERR8025610,279,140.15.20.19.20.18.22.19,4.3.3
5991,SRR9971064,276,17.15.20.19.144.18.22.19,2.2.6
5992,ERR3340697,215,17.15.20.19.20.18.22.19,4.3.2.1
5993,SRR9971361,277,17.15.20.19.20.18.22.176,4.1.1.3
5994,SRR4035530,215,17.15.20.19.20.18.22.19,3
5995,ERR8025516,215,17.15.20.19.20.18.22.19,2.2.1
5996,ERR4010980,215,17.15.20.19.20.18.22.19,4.3.4.1
5997,ERR8025540,8e92198c03a79e52c77bd3bda4c85933952b2b9d,17.15.20.19.20.ddc417e076323d4a9bd6a9a512c9baf0743a6a08.22.19,2.2.1
5998,SRR9971012,215,17.15.20.19.20.18.22.19,2.2.7
5999,ERR5758339,215,17.15.20.19.20.18.22.19,2.2.1
6000,SRR7517745,276,17.15.20.19.144.18.22.19,2.2.3
6001,ERR8025663,215,17.15.20.19.20.18.22.19,2.2.1
6002,ERR8025768,215,17.15.20.19.20.18.22.19,2.2.1
6003,ERR8025556,215,17.15.20.19.20.18.22.19,2.2.1
6004,SRR9971132,215,17.15.20.19.20.18.22.19,4.3.4.1
6005,ERR8025546,215,17.15.20.19.20.18.22.19,2.2
6006,ERR8025442,215,17.15.20.19.20.18.22.19,2.2
6007,SRR9971187,279,140.15.20.19.20.18.22.19,4.3.3
6008,ERR8025454,215,17.15.20.19.20.18.22.19,2.2
6009,ERR5758426,215,17.15.20.19.20.18.22.19,2.2.1
6010,SRR9971128,277,17.15.20.19.20.18.22.176,4.1.1.3
6011,ERR8025646,215,17.15.20.19.20.18.22.19,2.2.1
6012,ERR8025652,215,17.15.20.19.20.18.22.19,2.2.1
6013,ERR8025759,215,17.15.20.19.20.18.22.19,2.2
6014,SRR10315474,276,17.15.20.19.144.18.22.19,4.10
6015,ERR8025586,215,17.15.20.19.20.18.22.19,2.2.1
6016,SRR9971239,215,17.15.20.19.20.18.22.19,4.1.2
6017,ERR8025445,215,17.15.20.19.20.18.22.19,2.2
6018,SRR10315557,215,17.15.20.19.20.18.22.19,2.2
6019,SRR9971174,215,17.15.20.19.20.18.22.19,4.10
6020,SRR11349190,215,17.15.20.19.20.18.22.19,2.2.7
6021,ERR8025419,215,17.15.20.19.20.18.22.19,2.2.1
6022,SRR10315655,279,140.15.20.19.20.18.22.19,4.3.3
6023,SRR9971129,279,140.15.20.19.20.18.22.19,4.3.3
6024,SRR9971332,279,140.15.20.19.20.18.22.19,4.3.3
6025,SRR10315552,215,17.15.20.19.20.18.22.19,4.1.2.1
6026,SRR10315525,215,17.15.20.19.20.18.22.19,2.2.7
6027,ERR8025677,215,17.15.20.19.20.18.22.19,2.2
6028,ERR8025622,215,17.15.20.19.20.18.22.19,2.2.7
6029,SRR9971175,276,17.15.20.19.144.18.22.19,4.10
6030,ERR8025526,276,17.15.20.19.144.18.22.19,2.2
6031,ERR8025651,215,17.15.20.19.20.18.22.19,2.2.1
6032,SRR10315515,215,17.15.20.19.20.18.22.19,2.2
6033,SRR9971143,215,17.15.20.19.20.18.22.19,2.2.1
6034,ERR8025594,276,17.15.20.19.144.18.22.19,2.2
6035,SRR10315652,276,17.15.20.19.144.18.22.19,4.10
6036,SRR9970991,215,17.15.20.19.20.18.22.19,4.3.2.1
6037,SRR9971040,279,140.15.20.19.20.18.22.19,4.3.3
6038,SRR4033181,215,17.15.20.19.20.18.22.19,2.2.7
6039,SRR11349150,277,17.15.20.19.20.18.22.176,4.1.1.3
6040,SRR9971156,215,17.15.20.19.20.18.22.19,2.2.7
6041,ERR8025520,215,17.15.20.19.20.18.22.19,2.2.1
6042,SRR9971208,215,17.15.20.19.20.18.22.19,2.2
6043,SRR10315531,215,17.15.20.19.20.18.22.19,4.1.2.1
6044,SRR4033360,215,17.15.20.19.20.18.22.19,2.2.7
6045,SRR10315520,215,17.15.20.19.20.18.22.19,2.2.7
6046,ERR8025704,215,17.15.20.19.20.18.22.19,2.2.1
6047,ERR8025769,215,17.15.20.19.20.18.22.19,2.2.1
6048,ERR8025616,276,17.15.20.19.144.18.22.19,2.2
6049,ERR8025623,215,17.15.20.19.20.18.22.19,2.2.1
6050,SRR10315587,277,17.15.20.19.20.18.22.176,4.1.1.3
6051,SRR9971254,215,17.15.20.19.20.18.22.19,2.2.1
6052,SRR9971167,215,17.15.20.19.20.18.22.19,4.10
6053,ERR8025697,215,17.15.20.19.20.18.22.19,2.2
6054,SRR11349192,279,140.15.20.19.20.18.22.19,4.3.3
6055,ERR8025467,215,17.15.20.19.20.18.22.19,2.2.1
6056,SRR10315637,276,17.15.20.19.144.18.22.19,4.10
6057,SRR9971364,276,17.15.20.19.144.18.22.19,4.10
6058,ERR8025582,215,17.15.20.19.20.18.22.19,2.2.1
6059,SRR10315618,215,17.15.20.19.20.18.22.19,4.1.2.1
6060,SRR4033338,215,17.15.20.19.20.18.22.19,2.2.7
6061,ERR8025451,215,17.15.20.19.20.18.22.19,2.2.1
6062,SRR9971189,215,17.15.20.19.20.18.22.19,4.10
6063,SRR4033730,215,17.15.20.19.20.18.22.19,2.2
6064,ERR8025761,215,17.15.20.19.20.18.22.19,2.2.1
6065,ERR8025533,215,17.15.20.19.20.18.22.19,2.2.1
6066,SRR9971350,215,17.15.20.19.20.18.22.19,2.2
6067,SRR4034245,215,17.15.20.19.20.18.22.19,4.3.2.1
6068,ERR8025758,215,17.15.20.19.20.18.22.19,2.2.1
6069,ERR8025644,215,17.15.20.19.20.18.22.19,2.2.1
6070,SRR4034038,215,17.15.20.19.20.18.22.19,4.3.2.1
6071,SRR4035525,215,17.15.20.19.20.18.22.19,3
6072,SRR10315617,215,17.15.20.19.20.18.22.19,4.1.2.1
6073,ERR8025433,215,17.15.20.19.20.18.22.19,2.2.1
6074,SRR9971334,215,17.15.20.19.20.18.22.19,4.3.2.1
6075,ERR3340709,215,17.15.20.19.20.18.22.19,2.2.7
6076,ERR4011127,215,17.15.20.19.20.18.22.19,2.2.7
6077,ERR8025575,215,17.15.20.19.20.18.22.19,2.2.1
6078,SRR10315654,215,17.15.20.19.20.18.22.19,3.1.1
6079,SRR9971302,215,17.15.20.19.20.18.22.19,4.3.4.2
6080,ERR8025552,215,17.15.20.19.20.18.22.19,2.2
6081,SRR4034061,215,17.15.20.19.20.18.22.19,4.3.2.1
6082,ERR8025560,215,17.15.20.19.20.18.22.19,2.2.1
6083,ERR8025518,215,17.15.20.19.20.18.22.19,2.2.1
6084,ERR5758452,215,17.15.20.19.20.18.22.19,2.2
6085,ERR8025624,8e117bf7207be0d0f692b945fdc555f2ba947478,.15.20.19.20.18.22.19,2.2.1
6086,ERR8025708,215,17.15.20.19.20.18.22.19,2.2.1
6087,SRR4033185,215,17.15.20.19.20.18.22.19,2.2.7
6088,ERR8025498,215,17.15.20.19.20.18.22.19,2.2.1
6089,ERR171150,215,17.15.20.19.20.18.22.19,4.3.2.1
6090,ERR8025650,215,17.15.20.19.20.18.22.19,2.2.1
6091,ERR8025576,215,17.15.20.19.20.18.22.19,2.2.1
6092,SRR10869055,215,17.15.20.19.20.18.22.19,4.10
6093,SRR10315533,215,17.15.20.19.20.18.22.19,4.3.2.1
6094,SRR11349146,215,17.15.20.19.20.18.22.19,4.3.2.1
6095,SRR10869256,215,17.15.20.19.20.18.22.19,2.2
6096,SRR4034035,215,17.15.20.19.20.18.22.19,4.3.2.1
6097,SRR9971019,215,17.15.20.19.20.18.22.19,2.2.1
6098,SRR9971241,279,140.15.20.19.20.18.22.19,4.3.3
6099,ERR1873505,215,17.15.20.19.20.18.22.19,2.2.1
6100,ERR8025598,8ea0cba9df81b8f9fc40ed9c18993a4d546ff8d9,17.15.20.19.144.18.de1548c033de24e9e06479b054f0383f2c9f4301.19,2.2
6101,SRR4033323,215,17.15.20.19.20.18.22.19,2.2.7
6102,SRR10869242,215,17.15.20.19.20.18.22.19,2.2.1
6103,SRR11349177,279,140.15.20.19.20.18.22.19,4.3.3
6104,ERR8025558,215,17.15.20.19.20.18.22.19,2.2.1
6105,ERR8025747,215,17.15.20.19.20.18.22.19,2.2
6106,SRR10315592,215,17.15.20.19.20.18.22.19,2.2.1
6107,SRR9970987,279,140.15.20.19.20.18.22.19,4.3.3
6108,SRR10869194,276,17.15.20.19.144.18.22.19,2.2
6109,SRR4033260,286,17.15.20.19.20.169.22.19,2.2
6110,SRR10315619,215,17.15.20.19.20.18.22.19,2.2.1
6111,ERR8025483,215,17.15.20.19.20.18.22.19,2.2.1
6112,SRR4035526,215,17.15.20.19.20.18.22.19,3
6113,SRR4037930,215,17.15.20.19.20.18.22.19,2.2.7
6114,SRR4033527,215,17.15.20.19.20.18.22.19,4.3.2.1
6115,SRR4035610,215,17.15.20.19.20.18.22.19,4.4.1.1
6116,SRR10315555,277,17.15.20.19.20.18.22.176,4.1.1.3
6117,SRR10315483,276,17.15.20.19.144.18.22.19,2.2.7
6118,ERR8025529,215,17.15.20.19.20.18.22.19,2.2
6119,SRR9971225,301,140.15.20.19.144.18.22.19,4.3.3
6120,SRR9971370,215,17.15.20.19.20.18.22.19,4.4.1.1
6121,ERR8025427,215,17.15.20.19.20.18.22.19,2.2.1
6122,SRR9971067,276,17.15.20.19.144.18.22.19,4.4.1.1
6123,SRR10315656,215,17.15.20.19.20.18.22.19,4.3.2.1
6124,SRR9971307,215,17.15.20.19.20.18.22.19,2.2.7
6125,ERR8025585,215,17.15.20.19.20.18.22.19,2.2.1
6126,SRR9971049,215,17.15.20.19.20.18.22.19,4.4.1.1
6127,SRR9971325,215,17.15.20.19.20.18.22.19,2.2.1
6128,ERR8025452,215,17.15.20.19.20.18.22.19,2.2.1
6129,SRR10315572,215,17.15.20.19.20.18.22.19,4.1.2
6130,SRR9971172,215,17.15.20.19.20.18.22.19,4.1.1.1
6131,SRR10315485,215,17.15.20.19.20.18.22.19,4.3.2.1
6132,ERR8025430,215,17.15.20.19.20.18.22.19,2.2.1
6133,SRR10315631,215,17.15.20.19.20.18.22.19,3
6134,SRR4033353,215,17.15.20.19.20.18.22.19,4.4.1.1
6135,SRR9971317,361,17.15.20.19.144.169.22.19,2.2
6136,SRR4037931,215,17.15.20.19.20.18.22.19,2.2.7
6137,SRR9971381,215,17.15.20.19.20.18.22.19,4.1.2.1
6138,SRR10315575,215,17.15.20.19.20.18.22.19,4.1.2
6139,ERR8025412,215,17.15.20.19.20.18.22.19,2.2.1
6140,SRR4037600,215,17.15.20.19.20.18.22.19,4.3.2.1
6141,ERR8025681,215,17.15.20.19.20.18.22.19,2.2.1
6142,ERR4011118,215,17.15.20.19.20.18.22.19,3
6143,SRR9971010,215,17.15.20.19.20.18.22.19,2.2.7
6144,ERR8025673,21b6936de4447f7787f4b5d46f144b4c3da827f4,17.15.20.19.20.18.84191947b7d255807e05f4c906761bd531d35bab.19,2.2.1
6145,ERR3094827,215,17.15.20.19.20.18.22.19,4.3.2.1
6146,SRR9971148,215,17.15.20.19.20.18.22.19,2.2.7
6147,ERR8025754,215,17.15.20.19.20.18.22.19,2.2.1
6148,ERR8025587,215,17.15.20.19.20.18.22.19,2.2.1
6149,ERR8025551,215,17.15.20.19.20.18.22.19,2.2
6150,SRR9971248,215,17.15.20.19.20.18.22.19,2.2.7
6151,ERR8025532,215,17.15.20.19.20.18.22.19,2.2.1
6152,ERR8025751,215,17.15.20.19.20.18.22.19,2.2
6153,ERR8025607,215,17.15.20.19.20.18.22.19,2.2.1
6154,SRR9971179,279,140.15.20.19.20.18.22.19,4.3.3
6155,ERR8025514,215,17.15.20.19.20.18.22.19,2.2
6156,SRR10315491,279,140.15.20.19.20.18.22.19,4.3.3
6157,SRR10315609,279,140.15.20.19.20.18.22.19,4.3.3
6158,SRR4037550,215,17.15.20.19.20.18.22.19,4.3.2.1
6159,ERR8025626,215,17.15.20.19.20.18.22.19,2.2.7
6160,ERR8025509,215,17.15.20.19.20.18.22.19,2.2
6161,ERR8025440,fa74599e1d6cbaf83b3cb75faa7b672fce0921b2,17.15.20.53183d20ef80c19370626acca0357b68eef78405.144.18.22.19,2.2
6162,SRR9971368,215,17.15.20.19.20.18.22.19,4.3.2.1
6163,SRR9971199,284,17.15.20.19.145.18.22.19,4.4.1.1
6164,ERR1452614,215,17.15.20.19.20.18.22.19,2.2
6165,ERR4011125,215,17.15.20.19.20.18.22.19,2.2
6166,SRR10869212,215,17.15.20.19.20.18.22.19,2.2.6
6167,ERR8025439,215,17.15.20.19.20.18.22.19,2.2.1
6168,SRR9971151,215,17.15.20.19.20.18.22.19,4.3.2.1
6169,ERR8025487,215,17.15.20.19.20.18.22.19,2.2.1
6170,ERR8025683,279,140.15.20.19.20.18.22.19,4.3.3
6171,ERR8025627,276,17.15.20.19.144.18.22.19,2.2
6172,SRR10315638,277,17.15.20.19.20.18.22.176,4.1.1.3
6173,SRR10315479,215,17.15.20.19.20.18.22.19,2.2.7
6174,SRR9971315,279,140.15.20.19.20.18.22.19,4.3.3
6175,ERR8025653,215,17.15.20.19.20.18.22.19,2.2
6176,SRR4033479,215,17.15.20.19.20.18.22.19,2.2.1
6177,ERR8025608,215,17.15.20.19.20.18.22.19,2.2.7
6178,SRR9971081,215,17.15.20.19.20.18.22.19,2.2.7
6179,ERR8025568,215,17.15.20.19.20.18.22.19,2.2.1
6180,SRR10315537,215,17.15.20.19.20.18.22.19,4.10
6181,ERR8025767,215,17.15.20.19.20.18.22.19,2.2.1
6182,ERR8025428,215,17.15.20.19.20.18.22.19,2.2.1
6183,SRR4034728,215,17.15.20.19.20.18.22.19,4.10
6184,SRR10315725,276,17.15.20.19.144.18.22.19,4.4.1.1
6185,SRR9970993,215,17.15.20.19.20.18.22.19,4.3.2.1
6186,ERR8025597,215,17.15.20.19.20.18.22.19,2.2.1
6187,SRR10315752,276,17.15.20.19.144.18.22.19,4.10
6188,ERR8025566,215,17.15.20.19.20.18.22.19,2.2.1
6189,SRR10315570,215,17.15.20.19.20.18.22.19,4.1.2
6190,ERR8025542,215,17.15.20.19.20.18.22.19,2.2
6191,ERR8025579,215,17.15.20.19.20.18.22.19,2.2.1
6192,SRR9971180,279,140.15.20.19.20.18.22.19,4.3.3
6193,SRR4034016,215,17.15.20.19.20.18.22.19,4.3.2.1
6194,ERR8025705,276,17.15.20.19.144.18.22.19,2.2
6195,ERR8025635,215,17.15.20.19.20.18.22.19,2.2.1
6196,SRR10315532,284,17.15.20.19.145.18.22.19,4.4.1.1
6197,SRR10315727,276,17.15.20.19.144.18.22.19,4.4.1.1
6198,SRR10315569,215,17.15.20.19.20.18.22.19,4.1.2
6199,SRR9971091,215,17.15.20.19.20.18.22.19,4.1.1.1
6200,SRR9971125,276,17.15.20.19.144.18.22.19,4.10
6201,SRR10315607,215,17.15.20.19.20.18.22.19,4.10
6202,SRR4033176,215,17.15.20.19.20.18.22.19,2.2.7
6203,SRR9971216,215,17.15.20.19.20.18.22.19,2.2.7
6204,SRR4033433,215,17.15.20.19.20.18.22.19,4.3.2.1
6205,SRR10315527,215,17.15.20.19.20.18.22.19,2.2
6206,SRR10315573,215,17.15.20.19.20.18.22.19,4.1.2
6207,SRR10869322,215,17.15.20.19.20.18.22.19,4.3.4.2
6208,ERR8025716,215,17.15.20.19.20.18.22.19,2.2
6209,SRR4034686,286,17.15.20.19.20.169.22.19,2.2
6210,SRR9971371,215,17.15.20.19.20.18.22.19,4.10
6211,ERR8025535,276,17.15.20.19.144.18.22.19,2.2
6212,ERR8025563,215,17.15.20.19.20.18.22.19,2.2
6213,SRR9971178,276,17.15.20.19.144.18.22.19,4.10
6214,SRR10869179,215,17.15.20.19.20.18.22.19,2.2.6
6215,SRR10315523,215,17.15.20.19.20.18.22.19,2.2.7
6216,SRR9971385,215,17.15.20.19.20.18.22.19,4.10
6217,SRR10869211,215,17.15.20.19.20.18.22.19,4.3.2.1
6218,SRR9971233,279,140.15.20.19.20.18.22.19,4.3.3
6219,SRR10869022,64386a2134e9218ed5f26f30389e518dd300f96d,8eee1b0971a9463556a81221d2f981ab1dcff04a.15.20.19.20.18.22.19,4.3.3
6220,SRR10315650,276,17.15.20.19.144.18.22.19,4.3.4.2
6221,ERR1750931,215,17.15.20.19.20.18.22.19,4.1.2.1
6222,ERR8025504,215,17.15.20.19.20.18.22.19,2.2.1
6223,ERR8025609,215,17.15.20.19.20.18.22.19,2.2.7
6224,ERR8025570,215,17.15.20.19.20.18.22.19,2.2.1
6225,SRR4037766,215,17.15.20.19.20.18.22.19,2.2.7
6226,ERR8025701,215,17.15.20.19.20.18.22.19,2.2.1
6227,ERR8025600,215,17.15.20.19.20.18.22.19,2.2.1
6228,SRR4035667,215,17.15.20.19.20.18.22.19,4.3.4.2.1
6229,ERR8025567,215,17.15.20.19.20.18.22.19,2.2.1
6230,ERR8025565,215,17.15.20.19.20.18.22.19,2.2.1
6231,SRR9971327,215,17.15.20.19.20.18.22.19,2.2.1
6232,ERR8025488,5331693e9b32da27501a454bfb56dc9599e4d915,17.15.20.cf21ce2e87a4c21a22ae8aa325628342bda8f01c.20.4f81359159c9181697c4f74b66e2815de4a6edd1.22.4e8d033ab729e2813c8a37b33c1810851732a1a5,2.2.1
6233,ERR8025628,324,17.15.20.19.144.18.22.176,4.1.1.3
6234,SRR9971126,279,140.15.20.19.20.18.22.19,4.3.3
6235,SRR10315540,215,17.15.20.19.20.18.22.19,2.2.7
6236,ERR8025605,276,17.15.20.19.144.18.22.19,2.2
6237,SRR4033421,215,17.15.20.19.20.18.22.19,4.3.2.1
6238,SRR10315744,215,17.15.20.19.20.18.22.19,2.2.6
6239,SRR4034032,215,17.15.20.19.20.18.22.19,4.3.2.1
6240,ERR8025466,215,17.15.20.19.20.18.22.19,2.2.1
6241,SRR9971338,215,17.15.20.19.20.18.22.19,4.3.2
6242,ERR108126,215,17.15.20.19.20.18.22.19,4.3.2.1
6243,SRR10315526,215,17.15.20.19.20.18.22.19,2.2.7
6244,SRR10869250,215,17.15.20.19.20.18.22.19,2.2.1
6245,SRR10315541,215,17.15.20.19.20.18.22.19,2.2.7
6246,SRR9971365,284,17.15.20.19.145.18.22.19,4.4.1.1
6247,SRR10869123,215,17.15.20.19.20.18.22.19,4.10
6248,SRR9971117,215,17.15.20.19.20.18.22.19,2.2.1
6249,SRR10315651,276,17.15.20.19.144.18.22.19,4.3.4.2
6250,ERR8025489,215,17.15.20.19.20.18.22.19,2.2.1
6251,ERR8025550,215,17.15.20.19.20.18.22.19,2.2.1
6252,SRR4034012,215,17.15.20.19.20.18.22.19,4.3.2.1
6253,SRR9971022,215,17.15.20.19.20.18.22.19,2.2.7
6254,SRR4034503,215,17.15.20.19.20.18.22.19,4.3.2.1
6255,SRR10869223,276,17.15.20.19.144.18.22.19,2.2
6256,SRR10315678,215,17.15.20.19.20.18.22.19,2.2.7
6257,SRR9971092,215,17.15.20.19.20.18.22.19,4.3.2.1
6258,SRR9971253,215,17.15.20.19.20.18.22.19,2.2.1
6259,SRR9971255,215,17.15.20.19.20.18.22.19,2.2.1
6260,ERR8025694,215,17.15.20.19.20.18.22.19,2.2.1
6261,ERR171145,215,17.15.20.19.20.18.22.19,2.2.7
6262,SRR9971324,215,17.15.20.19.20.18.22.19,2.2.1
6263,ERR8025709,215,17.15.20.19.20.18.22.19,2.2.1
6264,SRR4035708,215,17.15.20.19.20.18.22.19,4.1.2
6265,SRR4037791,215,17.15.20.19.20.18.22.19,2.2.7
6266,SRR10315559,215,17.15.20.19.20.18.22.19,2.2
6267,SRR9971096,279,140.15.20.19.20.18.22.19,4.3.3
