sample,xxxfasta,species,ori_species,taxid,fasta
SRR7136125,test_ass/SRR7136125.fasta,Acinetobacter_baumannii,acinetobacter_baumannii,470,/well/aanensen/projects/amr-landscape/assemblies/acinetobacter_baumannii/production/fasta_passed_qc/SRR7136125.fasta
SRR5739041,test_ass/SRR5739041.fasta,Acinetobacter_baumannii,acinetobacter_baumannii,470,/well/aanensen/projects/amr-landscape/assemblies/acinetobacter_baumannii/production/fasta_passed_qc/SRR5739041.fasta
ERR2711669,test_ass/ERR2711669.fasta,Acinetobacter_baumannii,acinetobacter_baumannii,470,/well/aanensen/projects/amr-landscape/assemblies/acinetobacter_baumannii/production/fasta_passed_qc/ERR2711669.fasta
SRR15377037,test_ass/SRR15377037.fasta,Acinetobacter_baumannii,acinetobacter_baumannii,470,/well/aanensen/projects/amr-landscape/assemblies/acinetobacter_baumannii/production/fasta_passed_qc/SRR15377037.fasta
SRR10276640,test_ass/SRR10276640.fasta,Acinetobacter_baumannii,acinetobacter_baumannii,470,/well/aanensen/projects/amr-landscape/assemblies/acinetobacter_baumannii/production/fasta_passed_qc/SRR10276640.fasta
SRR17311685,test_ass/SRR17311685.fasta,Acinetobacter_baumannii,acinetobacter_baumannii,470,/well/aanensen/projects/amr-landscape/assemblies/acinetobacter_baumannii/production/fasta_passed_qc/SRR17311685.fasta
SRR3170740,test_ass/SRR3170740.fasta,Acinetobacter_baumannii,acinetobacter_baumannii,470,/well/aanensen/projects/amr-landscape/assemblies/acinetobacter_baumannii/production/fasta_passed_qc/SRR3170740.fasta
SRR13619224,test_ass/SRR13619224.fasta,Acinetobacter_baumannii,acinetobacter_baumannii,470,/well/aanensen/projects/amr-landscape/assemblies/acinetobacter_baumannii/production/fasta_passed_qc/SRR13619224.fasta
SRR16893797,test_ass/SRR16893797.fasta,Acinetobacter_baumannii,acinetobacter_baumannii,470,/well/aanensen/projects/amr-landscape/assemblies/acinetobacter_baumannii/production/fasta_passed_qc/SRR16893797.fasta
SRR13362837,test_ass/SRR13362837.fasta,Acinetobacter_baumannii,acinetobacter_baumannii,470,/well/aanensen/projects/amr-landscape/assemblies/acinetobacter_baumannii/production/fasta_passed_qc/SRR13362837.fasta
SRR3381355,test_ass/SRR3381355.fasta,Acinetobacter_baumannii,acinetobacter_baumannii,470,/well/aanensen/projects/amr-landscape/assemblies/acinetobacter_baumannii/production/fasta_passed_qc/SRR3381355.fasta
SRR3730607,test_ass/SRR3730607.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR3730607.fasta
ERR3012726,test_ass/ERR3012726.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR3012726.fasta
ERR1723963,test_ass/ERR1723963.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR1723963.fasta
ERR4013799,test_ass/ERR4013799.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR4013799.fasta
SRR13968285,test_ass/SRR13968285.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR13968285.fasta
ERR4845628,test_ass/ERR4845628.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR4845628.fasta
ERR3938634,test_ass/ERR3938634.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR3938634.fasta
ERR593148,test_ass/ERR593148.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR593148.fasta
ERR2506438,test_ass/ERR2506438.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR2506438.fasta
SRR3728522,test_ass/SRR3728522.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR3728522.fasta
SRR11612818,test_ass/SRR11612818.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR11612818.fasta
SRR8872582,test_ass/SRR8872582.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR8872582.fasta
SRR11364521,test_ass/SRR11364521.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR11364521.fasta
SRR15274993,test_ass/SRR15274993.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR15274993.fasta
ERR2533685,test_ass/ERR2533685.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR2533685.fasta
SRR5486300,test_ass/SRR5486300.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR5486300.fasta
ERR594186,test_ass/ERR594186.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR594186.fasta
SRR13967601,test_ass/SRR13967601.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR13967601.fasta
ERR1700033,test_ass/ERR1700033.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR1700033.fasta
SRR14017198,test_ass/SRR14017198.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR14017198.fasta
ERR4014950,test_ass/ERR4014950.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR4014950.fasta
SRR5313825,test_ass/SRR5313825.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR5313825.fasta
SRR3418836,test_ass/SRR3418836.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR3418836.fasta
ERR5055831,test_ass/ERR5055831.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR5055831.fasta
SRR14933404,test_ass/SRR14933404.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR14933404.fasta
ERR5055712,test_ass/ERR5055712.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR5055712.fasta
ERR084529,test_ass/ERR084529.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR084529.fasta
ERR1040812,test_ass/ERR1040812.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR1040812.fasta
ERR2639507,test_ass/ERR2639507.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR2639507.fasta
SRR12472775,test_ass/SRR12472775.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR12472775.fasta
ERR1592266,test_ass/ERR1592266.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR1592266.fasta
ERR134729,test_ass/ERR134729.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR134729.fasta
SRR6332149,test_ass/SRR6332149.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR6332149.fasta
ERR159018,test_ass/ERR159018.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR159018.fasta
SRR16542164,test_ass/SRR16542164.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR16542164.fasta
ERR4899916,test_ass/ERR4899916.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR4899916.fasta
SRR12952285,test_ass/SRR12952285.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR12952285.fasta
SRR1539756,test_ass/SRR1539756.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR1539756.fasta
ERR593854,test_ass/ERR593854.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR593854.fasta
SRR7747958,test_ass/SRR7747958.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR7747958.fasta
ERR360221,test_ass/ERR360221.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR360221.fasta
SRR13995503,test_ass/SRR13995503.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR13995503.fasta
SRR12952310,test_ass/SRR12952310.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR12952310.fasta
ERR496874,test_ass/ERR496874.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR496874.fasta
ERR7162682,test_ass/ERR7162682.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR7162682.fasta
ERR7162577,test_ass/ERR7162577.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR7162577.fasta
ERR594082,test_ass/ERR594082.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR594082.fasta
ERR1891884,test_ass/ERR1891884.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR1891884.fasta
SRR13995700,test_ass/SRR13995700.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR13995700.fasta
ERR5432429,test_ass/ERR5432429.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR5432429.fasta
SRR5369671,test_ass/SRR5369671.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR5369671.fasta
SRR8399083,test_ass/SRR8399083.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR8399083.fasta
ERR134373,test_ass/ERR134373.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR134373.fasta
ERR129274,test_ass/ERR129274.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR129274.fasta
ERR134615,test_ass/ERR134615.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR134615.fasta
ERR4911694,test_ass/ERR4911694.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR4911694.fasta
SRR3418713,test_ass/SRR3418713.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR3418713.fasta
SRR15882881,test_ass/SRR15882881.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR15882881.fasta
ERR5055887,test_ass/ERR5055887.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR5055887.fasta
DRR123191,test_ass/DRR123191.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/DRR123191.fasta
SRR3731477,test_ass/SRR3731477.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR3731477.fasta
SRR643097,test_ass/SRR643097.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR643097.fasta
SRR11526837,test_ass/SRR11526837.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR11526837.fasta
SRR3729437,test_ass/SRR3729437.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR3729437.fasta
SRR1178242,test_ass/SRR1178242.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR1178242.fasta
ERR353098,test_ass/ERR353098.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR353098.fasta
ERR1213769,test_ass/ERR1213769.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR1213769.fasta
SRR1172508,test_ass/SRR1172508.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR1172508.fasta
ERR4900033,test_ass/ERR4900033.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR4900033.fasta
SRR13194751,test_ass/SRR13194751.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR13194751.fasta
ERR212184,test_ass/ERR212184.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR212184.fasta
ERR1769065,test_ass/ERR1769065.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR1769065.fasta
SRR12795817,test_ass/SRR12795817.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR12795817.fasta
ERR1699956,test_ass/ERR1699956.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR1699956.fasta
SRR14016928,test_ass/SRR14016928.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR14016928.fasta
SRR10179272,test_ass/SRR10179272.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR10179272.fasta
SRR17772249,test_ass/SRR17772249.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR17772249.fasta
SRR8872558,test_ass/SRR8872558.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR8872558.fasta
SRR10127069,test_ass/SRR10127069.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/SRR10127069.fasta
ERR352957,test_ass/ERR352957.fasta,Staphylococcus_aureus,staphylococcus_aureus,1280,/well/aanensen/projects/amr-landscape/assemblies/staphylococcus_aureus/production/fasta_passed_qc/ERR352957.fasta
